host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;host_response_time_nan;property_type_Apartment;property_type_Barn;property_type_Bed and breakfast;property_type_Boat;property_type_Boutique hotel;property_type_Bungalow;property_type_Camper/RV;property_type_Chalet;property_type_Condominium;property_type_Guest suite;property_type_Guesthouse;property_type_Hotel;property_type_House;property_type_Loft;property_type_Other;property_type_Resort;property_type_Serviced apartment;property_type_Tiny house;property_type_Townhouse;property_type_Villa;property_type_nan;room_type_Private room;room_type_Shared room;room_type_nan;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;bed_type_nan;cancellation_policy_moderate;cancellation_policy_strict;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_30;cancellation_policy_super_strict_60;cancellation_policy_nan;host_since;host_response_rate;host_is_superhost;host_listings_count;host_total_listings_count;host_has_profile_pic;host_identity_verified;latitude;longitude;is_location_exact;bathrooms;accommodates;bedrooms;beds;square_feet;price;weekly_price;monthly_price;security_deposit;cleaning_fee;extra_people;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;instant_bookable;is_business_travel_ready;require_guest_profile_picture;require_guest_phone_verification;avg_rating;amenities_TV;amenities_CableTV;amenities_Wifi;amenities_Airconditioning;amenities_Kitchen;amenities_Freeparkingonpremises;amenities_Heating;amenities_Washer;amenities_Dryer;amenities_Smokedetector;amenities_Carbonmonoxidedetector;amenities_Essentials;amenities_Shampoo;amenities_24-hourcheck-in;amenities_Hangers;amenities_Hairdryer;amenities_Iron;amenities_Laptopfriendlyworkspace;amenities_translationmissing:en.hosting_amenity_49;amenities_translationmissing:en.hosting_amenity_50;amenities_Hotwater;amenities_Bedlinens;amenities_Extrapillowsandblankets;amenities_Microwave;amenities_Coffeemaker;amenities_Refrigerator;amenities_Dishwasher;amenities_Dishesandsilverware;amenities_Cookingbasics;amenities_Oven;amenities_Stove;host_verifications_email;host_verifications_phone;host_verifications_reviews;amenities_Internet;amenities_Freestreetparking;amenities_Family/kidfriendly;amenities_Firstaidkit;amenities_Fireextinguisher;amenities_Lockonbedroomdoor;amenities_Selfcheck-in;amenities_Keypad;amenities_Privateentrance;amenities_Bathtub;amenities_Luggagedropoffallowed;amenities_Longtermstaysallowed;host_verifications_kba;amenities_Safetycard;amenities_Hostgreetsyou;host_verifications_jumio;host_verifications_government_id;host_verifications_work_email;amenities_Paidparkingoffpremises;amenities_Doorman;amenities_Elevator;amenities_Patioorbalcony;amenities_Other;host_verifications_offline_government_id;host_verifications_selfie;host_verifications_identity_manual;amenities_Ethernetconnection;amenities_Singlelevelhome;amenities_Indoorfireplace;amenities_Wheelchairaccessible;amenities_Pool;amenities_Gym;amenities_Buildingstaff;amenities_Paidparkingonpremises;amenities_Petsallowed;amenities_Pack’nPlay/travelcrib;amenities_Breakfast;amenities_Petsliveonthisproperty;amenities_Lockbox;amenities_Buzzer/wirelessintercom;amenities_Smartlock;host_verifications_facebook;amenities_Gardenorbackyard;amenities_Waterfront;host_verifications_google;amenities_Washer/Dryer;amenities_Cleaningbeforecheckout;amenities_Dog(s);amenities_Cat(s);host_verifications_manual_offline;amenities_Privatelivingroom;amenities_Flatpathtofrontdoor;amenities_Well-litpathtoentrance;amenities_Step-freeaccess;amenities_Smokingallowed;amenities_Hottub;amenities_Hotwaterkettle;amenities_Widedoorway;amenities_Outletcovers;amenities_Highchair;amenities_Stairgates;amenities_Children’sbooksandtoys;amenities_Crib;amenities_Room-darkeningshades;amenities_Children’sdinnerware;amenities_Babysitterrecommendations;amenities_Gameconsole;amenities_BBQgrill;amenities_Roll-inshower;amenities_Disabledparkingspot;amenities_Lakeaccess;amenities_Beachessentials;amenities_Accessible-heightbed;amenities_Firmmattress;amenities_Otherpet(s);amenities_Wideclearancetobed;amenities_Bathtubwithbathchair;amenities_EVcharger;amenities_Suitableforevents;amenities_Widehallwayclearance;amenities_Accessible-heighttoilet;amenities_Wideentryway;amenities_Changingtable;amenities_Fireplaceguards;amenities_Babybath;amenities_Wideclearancetoshower;amenities_toilet;amenities_Electricprofilingbed;host_verifications_manual_online;amenities_;amenities_Handheldshowerhead;amenities_Windowguards;amenities_Pocketwifi;amenities_Babymonitor;amenities_Fixedgrabbarsforshower;host_verifications_weibo;amenities_Beachfront;host_verifications_sent_id;amenities_Showerchair;amenities_Privatebathroom;amenities_Ski-in/Ski-out;host_verifications_sesame;host_verifications_sesame_offline;amenities_Fixedgrabbarsfortoilet;amenities_Tablecornerguards;host_verifications_zhima_selfie;amenities_Poolwithpoolhoist;dist_to_center
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;0.0;0;450;450;1;0;42.35158331231154;-71.06177678357557;1;2.0;5;2.0;3.0;;689.0;-1.0;-1.0;0.0;100.0;0.0;3;1125;0;0.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4999733272025505
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;100.0;0;6;6;1;0;42.360918327002686;-71.1438095382955;0;1.0;1;1.0;1.0;;40.0;-1.0;-1.0;300.0;50.0;0.0;6;1125;0;0.0;0;0;0;0;94.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.541792287029317
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;100.0;1;3;3;1;0;42.34439890563217;-71.0817310471812;1;1.0;4;1.0;2.0;;159.0;-1.0;-1.0;100.0;80.0;0.0;1;1125;39;98.0;0;0;0;0;96.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.677616548767918
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;83.0;1;1;1;1;1;42.375673753834675;-71.06117256277052;1;1.0;4;1.0;2.0;;99.0;-1.0;-1.0;0.0;0.0;60.0;1;14;31;97.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.644722729769328
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;0.0;0;1;1;1;0;42.34419636941793;-71.09371864695291;0;1.0;1;1.0;1.0;;50.0;-1.0;-1.0;200.0;10.0;0.0;7;1125;5;80.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.995363558971049
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1228262400000000.0;0.0;0;1;1;1;0;42.34987151128914;-71.06897969202006;1;1.0;4;1.0;1.0;;150.0;-1.0;-1.0;-1.0;-1.0;0.0;1;29;7;91.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2504927408681734
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;0;116;116;1;0;42.33096111205495;-71.11258222794766;1;2.0;5;2.0;2.0;;289.0;-1.0;-1.0;0.0;100.0;0.0;3;1125;0;0.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.14962315340651
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;0.0;0;41;41;1;0;42.36669921709414;-71.05759334034781;1;1.0;6;3.0;4.0;;181.0;-1.0;-1.0;0.0;35.0;0.0;1;1125;27;68.0;1;0;0;0;87.02777777777777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24625809373760704
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;1;4;4;1;0;42.34514260859905;-71.0699728973427;1;1.0;9;2.0;7.0;;200.0;-1.0;-1.0;0.0;100.0;0.0;1;1125;82;96.0;1;0;0;0;97.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4137128107033141
1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;100.0;0;3;3;1;1;42.34553089183846;-71.15209340665257;1;1.0;2;1.0;1.0;;140.0;-1.0;-1.0;500.0;75.0;0.0;3;1123;0;0.0;0;0;0;0;95.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.479573248311912
0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;90.0;0;13;13;1;0;42.344657389794435;-71.08740496169469;1;1.0;2;2.0;2.0;;250.0;-1.0;-1.0;1000.0;140.0;45.0;29;1125;0;0.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2971185209406166
0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;90.0;0;13;13;1;0;42.344487024837065;-71.08846553691629;1;1.0;3;2.0;2.0;;250.0;-1.0;-1.0;500.0;170.0;50.0;1;1125;0;0.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4147872594783837
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;100.0;0;24;24;1;1;42.31469464739194;-71.10246978311847;1;2.0;1;1.0;1.0;;70.0;-1.0;-1.0;-1.0;-1.0;0.0;1;1125;8;85.0;1;0;0;0;96.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.197866923455409
0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;0.0;0;1;1;1;1;42.295764588925536;-71.11496673511063;1;1.0;5;2.0;3.0;;171.0;-1.0;-1.0;-1.0;-1.0;0.0;1;31;1;0.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.74056256932612
0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;0.0;0;1;1;1;0;42.359771168211005;-71.06787850453439;1;1.0;2;1.0;2.0;;225.0;-1.0;-1.0;0.0;25.0;0.0;1;3;10;94.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0698478039241852
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;100.0;0;24;24;1;1;42.31673879834504;-71.10392529213628;1;2.0;1;1.0;1.0;;85.0;-1.0;-1.0;-1.0;-1.0;0.0;1;1125;4;90.0;0;0;0;0;95.08333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3297634571201575
1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1228262400000000.0;100.0;1;1;1;1;1;42.365940277336506;-71.0324792826783;1;1.0;5;1.0;2.0;;131.0;-1.0;-1.0;0.0;30.0;0.0;3;1125;16;99.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.887339241178113
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;0.0;0;1;1;1;1;42.324942372769435;-71.1065611597522;1;1.5;4;2.0;2.0;;250.0;-1.0;-1.0;-1.0;-1.0;0.0;5;14;0;0.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.535347247019967
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;100.0;0;5;5;1;1;42.353899306318056;-71.14708822637238;0;1.0;2;1.0;2.0;;40.0;-1.0;-1.0;-1.0;40.0;20.0;2;1125;4;100.0;0;0;0;0;91.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.910249510621757
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;100.0;0;3;3;1;0;42.34540595056058;-71.09902586199598;0;2.0;5;2.0;3.0;;220.0;-1.0;-1.0;-1.0;-1.0;0.0;28;1125;0;0.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.576665041118169
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;0.0;1;1;1;1;0;42.36744034564524;-71.03129634590272;1;2.5;4;2.0;2.0;;199.0;-1.0;-1.0;350.0;125.0;0.0;2;30;11;96.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0232073367184773
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1228262400000000.0;0.0;0;1;1;1;0;42.34432026798458;-71.07837972639342;1;1.0;4;2.0;2.0;;65.0;-1.0;-1.0;300.0;65.0;15.0;3;14;7;100.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3145043150888287
0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;1;1;1;1;0;42.34460250830204;-71.16945099143732;1;1.0;3;1.0;2.0;;63.0;-1.0;-1.0;100.0;45.0;15.0;300;300;17;98.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.415631940276885
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1228262400000000.0;92.0;0;5;5;1;0;42.35386669318696;-71.0614440761534;0;1.0;6;2.0;3.0;;277.0;-1.0;-1.0;250.0;115.0;0.0;1;1125;22;86.0;1;0;0;0;87.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42109894006901216
